game_id,season,week,home_win,prob_book,prob_model,book_id,residual,direction,off_flag_003,off_flag_005,off_flag_007,delta_prob,delta_logit,abs_edge
2018_02_NYG_DAL,2018,2,1,0.5379008746355685,0.5126093029975891,market_proxy,0.46209912536443154,1,1,1,1,-0.02529157163797935,-0.10144696177043219,0.02529157163797935
2018_02_SEA_CHI,2018,2,1,0.5379008746355685,0.6137629747390747,market_proxy,0.46209912536443154,1,1,1,1,0.07586210010350625,0.31126271273616263,0.07586210010350625
2018_03_NYJ_CLE,2018,3,1,0.5379008746355685,0.48665350675582886,market_proxy,0.46209912536443154,1,1,1,1,-0.0512473678797396,-0.20529352800817374,0.0512473678797396
2018_03_NO_ATL,2018,3,0,0.5379008746355685,0.4654954969882965,market_proxy,-0.5379008746355685,-1,1,1,1,-0.07240537764727195,-0.2901326021349284,0.07240537764727195
2018_03_DEN_BAL,2018,3,1,0.5379008746355685,0.5968625545501709,market_proxy,0.46209912536443154,1,1,1,1,0.05896167991460244,0.24051443033176467,0.05896167991460244
2018_03_CIN_CAR,2018,3,1,0.5379008746355685,0.42741477489471436,market_proxy,0.46209912536443154,1,1,1,1,-0.1104860997408541,-0.4443015477939562,0.1104860997408541
2018_03_NYG_HOU,2018,3,0,0.5379008746355685,0.6735343337059021,market_proxy,-0.5379008746355685,-1,1,1,1,0.13563345907033364,0.5723193160675011,0.13563345907033364
2018_03_TEN_JAX,2018,3,0,0.5379008746355685,0.7810307145118713,market_proxy,-0.5379008746355685,-1,1,1,1,0.24312983987630288,1.1197881349949856,0.24312983987630288
2018_03_SF_KC,2018,3,1,0.5379008746355685,0.6289557218551636,market_proxy,0.46209912536443154,1,1,1,1,0.09105484721959511,0.37584458596718356,0.09105484721959511
2018_03_OAK_MIA,2018,3,1,0.5379008746355685,0.5186563730239868,market_proxy,0.46209912536443154,1,1,1,1,-0.019244501611581644,-0.07723471688497106,0.019244501611581644
2018_03_BUF_MIN,2018,3,0,0.5379008746355685,0.7733534574508667,market_proxy,-0.5379008746355685,-1,1,1,1,0.23545258281529824,1.075449605367055,0.23545258281529824
2018_03_IND_PHI,2018,3,1,0.5379008746355685,0.6041804552078247,market_proxy,0.46209912536443154,1,1,1,1,0.06627958057225625,0.27101963762527775,0.06627958057225625
2018_03_GB_WAS,2018,3,1,0.5379008746355685,0.47473204135894775,market_proxy,0.46209912536443154,1,1,1,1,-0.0631688332766207,-0.2530528785556511,0.0631688332766207
2018_03_LAC_LA,2018,3,1,0.5379008746355685,0.7316274046897888,market_proxy,0.46209912536443154,1,1,1,1,0.19372653005422036,0.851000208248595,0.19372653005422036
2018_03_CHI_ARI,2018,3,0,0.5379008746355685,0.2752472162246704,market_proxy,-0.5379008746355685,-1,1,1,1,-0.26265365841089805,-1.1200558170457613,0.26265365841089805
2018_03_DAL_SEA,2018,3,1,0.5379008746355685,0.42771220207214355,market_proxy,0.46209912536443154,1,1,1,1,-0.1101886725634249,-0.44308633390186913,0.1101886725634249
2018_03_NE_DET,2018,3,1,0.5379008746355685,0.2844453752040863,market_proxy,0.46209912536443154,1,1,1,1,-0.25345549943148216,-1.074411578839627,0.25345549943148216
2018_03_PIT_TB,2018,3,0,0.5379008746355685,0.4896951913833618,market_proxy,-0.5379008746355685,-1,1,1,1,-0.048205683252206644,-0.19311994216107106,0.048205683252206644
2018_04_MIN_LA,2018,4,1,0.5379008746355685,0.7365103960037231,market_proxy,0.46209912536443154,1,1,1,1,0.19860952136815468,0.8760145673770585,0.19860952136815468
2018_04_CIN_ATL,2018,4,0,0.5379008746355685,0.45924022793769836,market_proxy,-0.5379008746355685,-1,1,1,1,-0.0786606466978701,-0.3152965605834963,0.0786606466978701
2018_04_TB_CHI,2018,4,1,0.5379008746355685,0.5213674902915955,market_proxy,0.46209912536443154,1,1,1,1,-0.016533384343973,-0.06637282125621671,0.016533384343973
2018_04_DET_DAL,2018,4,1,0.5379008746355685,0.490983784198761,market_proxy,0.46209912536443154,1,1,1,1,-0.046917090436807474,-0.18796364318460662,0.046917090436807474
2018_04_BUF_GB,2018,4,1,0.5379008746355685,0.687329888343811,market_proxy,0.46209912536443154,1,1,1,1,0.14942901370824258,0.6357708152565085,0.14942901370824258
2018_04_HOU_IND,2018,4,0,0.5379008746355685,0.47815608978271484,market_proxy,-0.5379008746355685,-1,1,1,1,-0.059744784852853616,-0.23932616390851513,0.059744784852853616
2018_04_NYJ_JAX,2018,4,1,0.5379008746355685,0.737781822681427,market_proxy,0.46209912536443154,1,1,1,1,0.19988094804585854,0.8825763824216675,0.19988094804585854
2018_04_MIA_NE,2018,4,1,0.5379008746355685,0.5903286337852478,market_proxy,0.46209912536443154,1,1,1,1,0.05242775914967934,0.2134292256106345,0.05242775914967934
2018_04_PHI_TEN,2018,4,1,0.5379008746355685,0.49417948722839355,market_proxy,0.46209912536443154,1,1,1,1,-0.043721387407174905,-0.1751779730124116,0.043721387407174905
2018_04_SEA_ARI,2018,4,0,0.5379008746355685,0.40775254368782043,market_proxy,-0.5379008746355685,-1,1,1,1,-0.13014833094774803,-0.5251589384035434,0.13014833094774803
2018_04_CLE_OAK,2018,4,1,0.5379008746355685,0.4877552390098572,market_proxy,0.46209912536443154,1,1,1,1,-0.05014563562571128,-0.2008837091585738,0.05014563562571128
2018_04_SF_LAC,2018,4,1,0.5379008746355685,0.7991653084754944,market_proxy,0.46209912536443154,1,1,1,1,0.2612644338399259,1.2291908089640513,0.2612644338399259
2018_04_NO_NYG,2018,4,0,0.5379008746355685,0.41460859775543213,market_proxy,-0.5379008746355685,-1,1,1,1,-0.12329227688013633,-0.4968406200801672,0.12329227688013633
2018_04_BAL_PIT,2018,4,0,0.5379008746355685,0.49569156765937805,market_proxy,-0.5379008746355685,-1,1,1,1,-0.04220930697619041,-0.16912902608158958,0.04220930697619041
2018_04_KC_DEN,2018,4,0,0.5379008746355685,0.3814809024333954,market_proxy,-0.5379008746355685,-1,1,1,1,-0.15641997220217307,-0.6351621484296489,0.15641997220217307
2018_05_IND_NE,2018,5,1,0.5379008746355685,0.7972456812858582,market_proxy,0.46209912536443154,1,1,1,1,0.2593448066502897,1.2172730252436479,0.2593448066502897
2018_05_TEN_BUF,2018,5,1,0.5379008746355685,0.31004664301872253,market_proxy,0.46209912536443154,1,1,1,1,-0.22785423161684593,-0.9517961193800697,0.22785423161684593
2018_05_NYG_CAR,2018,5,1,0.5379008746355685,0.7242059707641602,market_proxy,0.46209912536443154,1,1,1,1,0.1863050961285917,0.8135266555348282,0.1863050961285917
2018_05_MIA_CIN,2018,5,1,0.5379008746355685,0.6560714244842529,market_proxy,0.46209912536443154,1,1,1,1,0.11817054984868447,0.4939407851401894,0.11817054984868447
2018_05_BAL_CLE,2018,5,1,0.5379008746355685,0.4027823507785797,market_proxy,0.46209912536443154,1,1,1,1,-0.13511852385698875,-0.5457801451306857,0.13511852385698875
2018_05_GB_DET,2018,5,1,0.5379008746355685,0.41808223724365234,market_proxy,0.46209912536443154,1,1,1,1,-0.11981863739191612,-0.4825458538134439,0.11981863739191612
2018_05_JAX_KC,2018,5,1,0.5379008746355685,0.517238438129425,market_proxy,0.46209912536443154,1,1,1,1,-0.02066243650614341,-0.0829137774032055,0.02066243650614341
2018_05_DEN_NYJ,2018,5,1,0.5379008746355685,0.4693056643009186,market_proxy,0.46209912536443154,1,1,1,1,-0.06859521033464988,-0.27482679426893974,0.06859521033464988
2018_05_ATL_PIT,2018,5,1,0.5379008746355685,0.4979955852031708,market_proxy,0.46209912536443154,1,1,1,1,-0.039905289432397684,-0.15991257230081513,0.039905289432397684
2018_05_OAK_LAC,2018,5,1,0.5379008746355685,0.637275755405426,market_proxy,0.46209912536443154,1,1,1,1,0.09937488076985757,0.4116646999466374,0.09937488076985757
2018_05_MIN_PHI,2018,5,0,0.5379008746355685,0.4690030813217163,market_proxy,-0.5379008746355685,-1,1,1,1,-0.06889779331385215,-0.27604175011555804,0.06889779331385215
2018_05_LA_SEA,2018,5,0,0.5379008746355685,0.25731319189071655,market_proxy,-0.5379008746355685,-1,1,1,1,-0.2805876827448519,-1.211875314170269,0.2805876827448519
2018_05_ARI_SF,2018,5,0,0.5379008746355685,0.49552565813064575,market_proxy,-0.5379008746355685,-1,1,1,1,-0.04237521650492271,-0.1697927153976945,0.04237521650492271
2018_05_DAL_HOU,2018,5,1,0.5379008746355685,0.4880428910255432,market_proxy,0.46209912536443154,1,1,1,1,-0.04985798361002525,-0.19973242672275343,0.04985798361002525
2018_05_WAS_NO,2018,5,1,0.5379008746355685,0.6945406198501587,market_proxy,0.46209912536443154,1,1,1,1,0.15663974521459023,0.6695389703208732,0.15663974521459023
2018_06_PHI_NYG,2018,6,0,0.5379008746355685,0.45173078775405884,market_proxy,-0.5379008746355685,-1,1,1,1,-0.08617008688150962,-0.3455748996268272,0.08617008688150962
2018_06_TB_ATL,2018,6,1,0.5379008746355685,0.5315166115760803,market_proxy,0.46209912536443154,1,1,1,1,-0.006384263059488138,-0.025661062838908733,0.006384263059488138
2018_06_PIT_CIN,2018,6,0,0.5379008746355685,0.4900495707988739,market_proxy,-0.5379008746355685,-1,1,1,1,-0.04785130383669456,-0.19170184262925938,0.04785130383669456
2018_06_LAC_CLE,2018,6,0,0.5379008746355685,0.45939889550209045,market_proxy,-0.5379008746355685,-1,1,1,1,-0.078501979133478,-0.3146576610661397,0.078501979133478
2018_06_BUF_HOU,2018,6,1,0.5379008746355685,0.7743569612503052,market_proxy,0.46209912536443154,1,1,1,1,0.23645608661473672,1.0811838113283632,0.23645608661473672
2018_06_CHI_MIA,2018,6,1,0.5379008746355685,0.2815341055393219,market_proxy,0.46209912536443154,1,1,1,1,-0.25636676909624656,-1.088759510173964,0.25636676909624656
2018_06_ARI_MIN,2018,6,1,0.5379008746355685,0.7791668176651001,market_proxy,0.46209912536443154,1,1,1,1,0.24126594302953164,1.1089227107007054,0.24126594302953164
2018_06_IND_NYJ,2018,6,1,0.5379008746355685,0.5423296689987183,market_proxy,0.46209912536443154,1,1,1,1,0.004428794363149802,0.017830068129641163,0.004428794363149802
2018_06_SEA_OAK,2018,6,0,0.5379008746355685,0.43149539828300476,market_proxy,-0.5379008746355685,-1,1,1,1,-0.1064054763525637,-0.42764743180926373,0.1064054763525637
2018_06_CAR_WAS,2018,6,1,0.5379008746355685,0.45173078775405884,market_proxy,0.46209912536443154,1,1,1,1,-0.08617008688150962,-0.3455748996268272,0.08617008688150962
2018_06_LA_DEN,2018,6,0,0.5379008746355685,0.24854303896427155,market_proxy,-0.5379008746355685,-1,1,1,1,-0.2893578356712969,-1.258292781404631,0.2893578356712969
2018_06_JAX_DAL,2018,6,1,0.5379008746355685,0.4605702757835388,market_proxy,0.46209912536443154,1,1,1,1,-0.07733059885202964,-0.3099419338081621,0.07733059885202964
2018_06_BAL_TEN,2018,6,0,0.5379008746355685,0.43149539828300476,market_proxy,-0.5379008746355685,-1,1,1,1,-0.1064054763525637,-0.42764743180926373,0.1064054763525637
2018_06_KC_NE,2018,6,1,0.5379008746355685,0.6411203145980835,market_proxy,0.46209912536443154,1,1,1,1,0.10321943996251504,0.42833507326453174,0.10321943996251504
2018_06_SF_GB,2018,6,1,0.5379008746355685,0.7880948185920715,market_proxy,0.46209912536443154,1,1,1,1,0.2501939439565031,1.1615846235055394,0.2501939439565031
2018_07_DEN_ARI,2018,7,0,0.5379008746355685,0.4693056643009186,market_proxy,-0.5379008746355685,-1,1,1,1,-0.06859521033464988,-0.27482679426893974,0.06859521033464988
2018_07_NE_CHI,2018,7,0,0.5379008746355685,0.4420281648635864,market_proxy,-0.5379008746355685,-1,1,1,1,-0.09587270977198203,-0.38482975514633866,0.09587270977198203
2018_07_BUF_IND,2018,7,1,0.5379008746355685,0.6801885962486267,market_proxy,0.46209912536443154,1,1,1,1,0.14228772161305825,0.6027437782036609,0.14228772161305825
2018_07_HOU_JAX,2018,7,0,0.5379008746355685,0.522396445274353,market_proxy,-0.5379008746355685,-1,1,1,1,-0.015504429361215433,-0.06224910177275653,0.015504429361215433
2018_07_DET_MIA,2018,7,0,0.5379008746355685,0.4778466820716858,market_proxy,-0.5379008746355685,-1,1,1,1,-0.06005419256388267,-0.2405661951906084,0.06005419256388267
2018_07_MIN_NYJ,2018,7,0,0.5379008746355685,0.42416688799858093,market_proxy,-0.5379008746355685,-1,1,1,1,-0.11373398663698753,-0.45758577120832244,0.11373398663698753
2018_07_CAR_PHI,2018,7,0,0.5379008746355685,0.6106834411621094,market_proxy,-0.5379008746355685,-1,1,1,1,0.07278256652654091,0.29829106656215626,0.07278256652654091
2018_07_CLE_TB,2018,7,1,0.5379008746355685,0.5145334005355835,market_proxy,0.46209912536443154,1,1,1,1,-0.023367474099984964,-0.09374488776475826,0.023367474099984964
2018_07_NO_BAL,2018,7,0,0.5379008746355685,0.4501272737979889,market_proxy,-0.5379008746355685,-1,1,1,1,-0.08777360083757957,-0.35205134126810816,0.08777360083757957
2018_07_LA_SF,2018,7,0,0.5379008746355685,0.22126005589962006,market_proxy,-0.5379008746355685,-1,1,1,1,-0.3166408187359484,-1.410233294059867,0.3166408187359484
2018_07_DAL_WAS,2018,7,1,0.5379008746355685,0.4763273298740387,market_proxy,0.46209912536443154,1,1,1,1,-0.061573544761529764,-0.24665639826236718,0.061573544761529764
2018_07_CIN_KC,2018,7,1,0.5379008746355685,0.6432540416717529,market_proxy,0.46209912536443154,1,1,1,1,0.10535316703618447,0.43762093703427535,0.10535316703618447
2018_07_TEN_LAC,2018,7,1,0.5379008746355685,0.6739551424980164,market_proxy,0.46209912536443154,1,1,1,1,0.1360542678624479,0.5742337127769153,0.1360542678624479
2018_07_NYG_ATL,2018,7,1,0.5379008746355685,0.6645130515098572,market_proxy,0.46209912536443154,1,1,1,1,0.12661217687428872,0.5315765949092033,0.12661217687428872
2018_08_MIA_HOU,2018,8,1,0.5379008746355685,0.7365103960037231,market_proxy,0.46209912536443154,1,1,1,1,0.19860952136815468,0.8760145673770585,0.19860952136815468
2018_08_BAL_CAR,2018,8,1,0.5379008746355685,0.4890832304954529,market_proxy,0.46209912536443154,1,1,1,1,-0.04881764414011558,-0.19556888891530583,0.04881764414011558
2018_08_NYJ_CHI,2018,8,1,0.5379008746355685,0.7792984247207642,market_proxy,0.46209912536443154,1,1,1,1,0.2413975500851957,1.1096877383947046,0.2413975500851957
2018_08_TB_CIN,2018,8,1,0.5379008746355685,0.5272684693336487,market_proxy,0.46209912536443154,1,1,1,1,-0.010632405301919778,-0.042712660770816924,0.010632405301919778
2018_08_SEA_DET,2018,8,0,0.5379008746355685,0.48788556456565857,market_proxy,-0.5379008746355685,-1,1,1,1,-0.05001531006990989,-0.2003620974234178,0.05001531006990989
2018_08_DEN_KC,2018,8,1,0.5379008746355685,0.71976238489151,market_proxy,0.46209912536443154,1,1,1,1,0.18186151025594155,0.7913883977161549,0.18186151025594155
2018_08_WAS_NYG,2018,8,0,0.5379008746355685,0.46417325735092163,market_proxy,-0.5379008746355685,-1,1,1,1,-0.07372761728464683,-0.2954478556607457,0.07372761728464683
2018_08_CLE_PIT,2018,8,1,0.5379008746355685,0.7793610095977783,market_proxy,0.46209912536443154,1,1,1,1,0.24146013496220986,1.1100516570481394,0.24146013496220986
2018_08_IND_OAK,2018,8,0,0.5379008746355685,0.34408652782440186,market_proxy,-0.5379008746355685,-1,1,1,1,-0.1938143468111666,-0.7970305881189417,0.1938143468111666
2018_08_SF_ARI,2018,8,1,0.5379008746355685,0.4823387563228607,market_proxy,0.46209912536443154,1,1,1,1,-0.05556211831270774,-0.22256924761561647,0.05556211831270774
2018_08_GB_LA,2018,8,1,0.5379008746355685,0.7456266283988953,market_proxy,0.46209912536443154,1,1,1,1,0.2077257537633268,0.923526952016485,0.2077257537633268
2018_08_NO_MIN,2018,8,0,0.5379008746355685,0.4067497253417969,market_proxy,-0.5379008746355685,-1,1,1,1,-0.13115114929377159,-0.529313157602854,0.13115114929377159
2018_08_PHI_JAX,2018,8,0,0.5379008746355685,0.4484213888645172,market_proxy,-0.5379008746355685,-1,1,1,1,-0.08947948577105125,-0.3589458488171583,0.08947948577105125
2018_08_NE_BUF,2018,8,0,0.5379008746355685,0.24047745764255524,market_proxy,-0.5379008746355685,-1,1,1,1,-0.2974234169930132,-1.3019585183451294,0.2974234169930132
2018_09_OAK_SF,2018,9,1,0.5379008746355685,0.4893018305301666,market_proxy,0.46209912536443154,1,1,1,1,-0.048599044105401834,-0.19469408004689953,0.048599044105401834
2018_09_PIT_BAL,2018,9,0,0.5379008746355685,0.4953882396221161,market_proxy,-0.5379008746355685,-1,1,1,1,-0.04251263501345237,-0.17034243481860045,0.04251263501345237
2018_09_CHI_BUF,2018,9,0,0.5379008746355685,0.27718034386634827,market_proxy,-0.5379008746355685,-1,1,1,1,-0.2607205307692202,-1.110386267712583,0.2607205307692202
2018_09_TB_CAR,2018,9,1,0.5379008746355685,0.6650855541229248,market_proxy,0.46209912536443154,1,1,1,1,0.12718467948735634,0.5341457012668875,0.12718467948735634
2018_09_KC_CLE,2018,9,0,0.5379008746355685,0.20343929529190063,market_proxy,-0.5379008746355685,-1,1,1,1,-0.3344615793436678,-1.5168305537844857,0.3344615793436678
2018_09_NYJ_MIA,2018,9,1,0.5379008746355685,0.5501628518104553,market_proxy,0.46209912536443154,1,1,1,1,0.012261977174886862,0.049433834083661754,0.012261977174886862
2018_09_DET_MIN,2018,9,1,0.5379008746355685,0.6162618398666382,market_proxy,0.46209912536443154,1,1,1,1,0.07836096523106972,0.3218166224216583,0.07836096523106972
2018_09_ATL_WAS,2018,9,0,0.5379008746355685,0.557857096195221,market_proxy,-0.5379008746355685,-1,1,1,1,0.019956221559652487,0.08057481781106601,0.019956221559652487
2018_09_HOU_DEN,2018,9,0,0.5379008746355685,0.46571749448776245,market_proxy,-0.5379008746355685,-1,1,1,1,-0.07218338014780601,-0.28924039048661554,0.07218338014780601
2018_09_LAC_SEA,2018,9,0,0.5379008746355685,0.49088776111602783,market_proxy,-0.5379008746355685,-1,1,1,1,-0.04701311351954063,-0.1883478617866571,0.04701311351954063
2018_09_LA_NO,2018,9,1,0.5379008746355685,0.5376407504081726,market_proxy,0.46209912536443154,1,1,1,1,-2.601242273958526e-4,-0.001046468645894888,2.601242273958526e-4
2018_09_GB_NE,2018,9,1,0.5379008746355685,0.6711259484291077,market_proxy,0.46209912536443154,1,1,1,1,0.1332250737935392,0.5613870962740601,0.1332250737935392
2018_09_TEN_DAL,2018,9,0,0.5379008746355685,0.6210654377937317,market_proxy,-0.5379008746355685,-1,1,1,1,0.08316456315816323,0.34217804999905704,0.08316456315816323
2018_10_CAR_PIT,2018,10,1,0.5379008746355685,0.5748060345649719,market_proxy,0.46209912536443154,1,1,1,1,0.036905159929403464,0.14959232846438114,0.036905159929403464
2018_10_DET_CHI,2018,10,1,0.5379008746355685,0.7136862874031067,market_proxy,0.46209912536443154,1,1,1,1,0.17578541276753823,0.7614605153789411,0.17578541276753823
2018_10_NO_CIN,2018,10,0,0.5379008746355685,0.27018845081329346,market_proxy,-0.5379008746355685,-1,1,1,1,-0.267712423822275,-1.145561537671175,0.267712423822275
2018_10_ATL_CLE,2018,10,1,0.5379008746355685,0.2795237898826599,market_proxy,0.46209912536443154,1,1,1,1,-0.25837708475290855,-1.0987198616513159,0.25837708475290855
2018_10_JAX_IND,2018,10,1,0.5379008746355685,0.5564314126968384,market_proxy,0.46209912536443154,1,1,1,1,0.01853053806126992,0.07479660547596731,0.01853053806126992
2018_10_ARI_KC,2018,10,1,0.5379008746355685,0.8096445202827454,market_proxy,0.46209912536443154,1,1,1,1,0.2717436456471769,1.295807147324337,0.2717436456471769
2018_10_BUF_NYJ,2018,10,0,0.5379008746355685,0.6611340045928955,market_proxy,-0.5379008746355685,-1,1,1,1,0.12323312995732705,0.5164569437897089,0.12323312995732705
2018_10_WAS_TB,2018,10,0,0.5379008746355685,0.5327712893486023,market_proxy,-0.5379008746355685,-1,1,1,1,-0.005129585286966165,-0.020621520965490248,0.005129585286966165
2018_10_NE_TEN,2018,10,1,0.5379008746355685,0.3477522134780884,market_proxy,0.46209912536443154,1,1,1,1,-0.19014866115748008,-0.7808292046453369,0.19014866115748008
2018_10_LAC_OAK,2018,10,0,0.5379008746355685,0.2503873407840729,market_proxy,-0.5379008746355685,-1,1,1,1,-0.2875135338514956,-1.2484424069325437,0.2875135338514956
2018_10_MIA_GB,2018,10,1,0.5379008746355685,0.7931101322174072,market_proxy,0.46209912536443154,1,1,1,1,0.25520925758183877,1.1918806103201158,0.25520925758183877
2018_10_SEA_LA,2018,10,1,0.5379008746355685,0.8136641979217529,market_proxy,0.46209912536443154,1,1,1,1,0.27576332328618447,1.3221024439809068,0.27576332328618447
2018_10_DAL_PHI,2018,10,0,0.5379008746355685,0.6885645389556885,market_proxy,-0.5379008746355685,-1,1,1,1,0.15066366432012002,0.641522053007548,0.15066366432012002
2018_10_NYG_SF,2018,10,0,0.5379008746355685,0.5285332202911377,market_proxy,-0.5379008746355685,-1,1,1,1,-0.009367654344430765,-0.037637852117024403,0.009367654344430765
2018_11_GB_SEA,2018,11,1,0.5379008746355685,0.5071495175361633,market_proxy,0.46209912536443154,1,1,1,1,-0.03075135709940513,-0.1232948507027265,0.03075135709940513
2018_11_DAL_ATL,2018,11,0,0.5379008746355685,0.4557061493396759,market_proxy,-0.5379008746355685,-1,1,1,1,-0.08219472529589256,-0.32953594538607767,0.08219472529589256
2018_11_CIN_BAL,2018,11,1,0.5379008746355685,0.6327085494995117,market_proxy,0.46209912536443154,1,1,1,1,0.09480767486394326,0.39195934267785054,0.09480767486394326
2018_11_CAR_DET,2018,11,1,0.5379008746355685,0.5239773392677307,market_proxy,0.46209912536443154,1,1,1,1,-0.013923535367837747,-0.0559118921282552,0.013923535367837747
2018_11_TEN_IND,2018,11,1,0.5379008746355685,0.5053837299346924,market_proxy,0.46209912536443154,1,1,1,1,-0.03251714470087608,-0.13035911812669207,0.03251714470087608
2018_11_PIT_JAX,2018,11,0,0.5379008746355685,0.4473841190338135,market_proxy,-0.5379008746355685,-1,1,1,1,-0.09051675560175498,-0.3631404685669196,0.09051675560175498
2018_11_TB_NYG,2018,11,1,0.5379008746355685,0.5789330005645752,market_proxy,0.46209912536443154,1,1,1,1,0.041032125929006735,0.1664999203637585,0.041032125929006735
