game_id,season,week,spread_close,total_close,home,season_f,rest_home,rest_home_capped,first_game_home,rest_away,rest_away_capped,first_game_away,prev_margin_home,prev_margin_away,elo_home,elo_away,elo_diff,wind_mph,temp_f,precip_mm
2019_17_NO_CAR,2019,17,-13.5,45,1,2019,7,7,0,7,7,0,-32,10,1438.9201721364907,1623.952316020404,-120.03214388391325,NA,NA,NA
2019_17_NYJ_BUF,2019,17,-1.5,37,1,2019,8,8,0,7,7,0,-7,6,1518.5036187891685,1429.8510850623095,153.65253372685902,NA,NA,NA
2019_17_OAK_DEN,2019,17,5.5,41.5,1,2019,7,7,0,7,7,0,10,7,1464.1523350547532,1449.1808518415473,79.97148321320583,NA,NA,NA
2019_17_PHI_NYG,2019,17,-4,44,1,2019,7,7,0,7,7,0,6,8,1407.597449708212,1527.4633842595426,-54.86593455133061,NA,NA,NA
2019_17_PIT_BAL,2019,17,-2,35,1,2019,7,7,0,7,7,0,16,-6,1617.3146001415312,1524.471710276862,157.84288986466913,NA,NA,NA
2019_17_SF_SEA,2019,17,-3.5,47,1,2019,7,7,0,8,8,0,-14,3,1574.8069737683136,1528.101682268828,111.70529149948561,NA,NA,NA
2019_17_TEN_HOU,2019,17,-10,43,1,2019,8,8,0,7,7,0,3,-10,1576.315865106784,1519.752870139499,121.56299496728502,NA,NA,NA
2019_17_WAS_DAL,2019,17,13,47.5,1,2019,7,7,0,7,7,0,-8,-6,1517.0255506388842,1406.6924286079845,175.33312203089963,NA,NA,NA
2019_18_BUF_HOU,2019,18,2.5,43,1,2019,6,6,0,6,6,0,-21,-7,1562.9531169426903,1504.3485618648676,123.60455507782262,NA,NA,NA
2019_18_TEN_NE,2019,18,4.5,45,1,2019,6,6,0,6,6,0,-3,21,1606.9393484717473,1533.1156183035928,138.8237301681545,NA,NA,NA
2019_18_MIN_NO,2019,18,7.5,50,1,2019,7,7,0,7,7,0,32,-2,1630.6287045265965,1541.329288546733,154.2994159798634,NA,NA,NA
2019_18_SEA_PHI,2019,18,1,44,1,2019,7,7,0,7,7,0,17,-5,1535.8972130487,1561.6982242548008,39.19898879389916,NA,NA,NA
2019_19_MIN_SF,2019,19,7,44.5,1,2019,13,13,0,6,6,0,5,6,1541.2104317823407,1555.499737876456,50.71069390588468,NA,NA,NA
2019_19_TEN_BAL,2019,19,10,47.5,1,2019,13,13,0,7,7,0,18,7,1623.0602598198514,1546.911400813493,141.1488590063584,NA,NA,NA
2019_19_HOU_KC,2019,19,10,50.5,1,2019,14,14,0,8,8,0,10,3,1607.8032341413602,1569.5383560479231,103.26487809343712,NA,NA,NA
2019_19_SEA_GB,2019,19,4.5,46,1,2019,14,14,0,7,7,0,3,8,1560.4084701879988,1572.82169890786,52.58677128013869,NA,NA,NA
2019_20_GB_SF,2019,20,8,46.5,1,2019,8,8,0,7,7,0,17,5,1549.761137765031,1568.9063543738027,45.85478339122824,NA,NA,NA
2019_20_TEN_KC,2019,20,7.5,51,1,2019,7,7,0,8,8,0,20,16,1614.9155674431317,1560.7643177401844,119.15124970294733,NA,NA,NA
2019_21_SF_KC,2019,21,1.5,52.5,1,2019,14,14,0,14,14,0,11,17,1621.6145283731344,1558.4489411800528,128.1655871930816,NA,NA,NA
2020_01_HOU_KC,2020,1,9.5,53.5,1,2020,221,14,1,242,14,1,11,-20,1628.0843222526821,1562.4260227461516,130.6582995065305,NA,NA,NA
2020_01_ARI_SF,2020,1,7,48.5,1,2020,224,14,1,259,14,1,-11,-7,1551.979147300505,1402.7340074472568,214.24513985324825,NA,NA,NA
2020_01_CHI_DET,2020,1,2.5,42.5,1,2020,259,14,1,259,14,1,-3,2,1406.5046333448151,1540.4187509706576,-68.91411762584244,NA,NA,NA
2020_01_CLE_BAL,2020,1,7,47,1,2020,246,14,1,259,14,1,-16,-10,1609.2073428931599,1457.3291176416722,216.87822525148772,NA,NA,NA
2020_01_DAL_LA,2020,1,1,52,1,2020,259,14,1,259,14,1,7,31,1566.4136972773613,1522.3678934725206,109.04580380484072,NA,NA,NA
2020_01_GB_MIN,2020,1,1,45,1,2020,246,14,1,238,14,1,-17,-17,1546.9490318937658,1560.218550958781,51.730480934984826,NA,NA,NA
2020_01_IND_JAX,2020,1,-7,44,1,2020,259,14,1,259,14,1,18,-18,1433.6098190173796,1506.9075861813506,-8.297767163971002,NA,NA,NA
2020_01_LAC_CIN,2020,1,-2.5,41.5,1,2020,259,14,1,259,14,1,10,-10,1377.8775253292706,1491.1043113194735,-48.22678599020287,NA,NA,NA
2020_01_LV_CAR,2020,1,-3,48,1,2020,259,14,1,7,7,0,-32,NA,1432.2437836302981,1500,-2.7562163697018605,NA,NA,NA
2020_01_MIA_NE,2020,1,7.5,41.5,1,2020,253,14,1,259,14,1,-7,3,1593.1435659618471,1440.0204298507654,218.12313611108175,NA,NA,NA
2020_01_NYJ_BUF,2020,1,6.5,39.5,1,2020,253,14,1,259,14,1,-3,7,1497.7633227596348,1444.0061419866104,118.7571807730244,NA,NA,NA
2020_01_PHI_WAS,2020,1,-5.5,41.5,1,2020,259,14,1,252,14,1,-31,-8,1401.3500857743481,1524.7737383956407,-58.423652621292604,NA,NA,NA
2020_01_SEA_ATL,2020,1,1,49.5,1,2020,259,14,1,245,14,1,6,-5,1486.0759143990706,1564.3238147220561,-13.247900322985515,NA,NA,NA
2020_01_TB_NO,2020,1,4,48.5,1,2020,252,14,1,259,14,1,-6,-6,1616.4582551968736,1450.4209720519732,231.03728314490036,NA,NA,NA
2020_01_PIT_NYG,2020,1,-6,44,1,2020,260,14,1,260,14,1,-17,-18,1399.1636209190547,1518.7260505985419,-54.562429679487195,NA,NA,NA
2020_01_TEN_DEN,2020,1,-3,41,1,2020,260,14,1,239,14,1,1,-11,1471.8903774215607,1554.0653568101818,-17.174979388621068,NA,NA,NA
2020_02_CIN_CLE,2020,2,6,44.5,1,2020,4,4,0,4,4,0,-32,-3,1452.8697512347364,1369.2567569981552,148.61299423658124,NA,NA,NA
2020_02_ATL_DAL,2020,2,3,53,1,2020,7,7,0,7,7,0,-3,-13,1515.4073308668628,1476.4570349310568,103.95029593580603,NA,NA,NA
2020_02_BAL_HOU,2020,2,-7.5,49.5,1,2020,10,10,0,7,7,0,-14,32,1556.0188739082764,1613.6667093000956,7.3521646081808285,NA,NA,NA
2020_02_BUF_MIA,2020,2,-5.5,42.5,1,2020,7,7,0,7,7,0,-10,10,1435.5858458024059,1504.4723937409328,-3.8865479385269737,NA,NA,NA
2020_02_CAR_TB,2020,2,7.5,47,1,2020,7,7,0,7,7,0,-11,-4,1446.237644179879,1422.3231122502516,88.9145319296274,NA,NA,NA
2020_02_DEN_PIT,2020,2,6,41,1,2020,6,6,0,6,6,0,10,-2,1527.168401849763,1462.3843107930795,129.78409105668356,NA,NA,NA
2020_02_DET_GB,2020,2,7,51,1,2020,7,7,0,7,7,0,9,-4,1571.6965679837008,1398.4625316385761,238.23403634512465,NA,NA,NA
2020_02_JAX_TEN,2020,2,7,44.5,1,2020,6,6,0,7,7,0,2,7,1563.571423438663,1443.848602556195,184.7228208824681,NA,NA,NA
2020_02_KC_LAC,2020,2,-8.5,47,1,2020,7,7,0,10,10,0,3,14,1499.725079650589,1634.4914710905573,-69.7663914399684,NA,NA,NA
2020_02_LA_PHI,2020,2,2,46,1,2020,7,7,0,7,7,0,-10,3,1513.1078429914458,1573.374259883019,4.733583108426728,NA,NA,NA
2020_02_MIN_IND,2020,2,3.5,49,1,2020,7,7,0,7,7,0,-7,-9,1496.6688026425352,1535.471014868846,26.197787773689242,NA,NA,NA
2020_02_NE_SEA,2020,2,4,45,1,2020,7,7,0,7,7,0,13,10,1573.94269419007,1597.5781500102066,41.36454417986329,NA,NA,NA
2020_02_NYG_CHI,2020,2,4.5,42.5,1,2020,7,7,0,6,6,0,4,-10,1548.4608526768966,1390.7212696678334,222.73958300906315,NA,NA,NA
2020_02_SF_NYJ,2020,2,-7,41.5,1,2020,7,7,0,7,7,0,-10,-4,1437.2970710053123,1536.491255105212,-34.19418409989976,NA,NA,NA
2020_02_WAS_ARI,2020,2,7.5,46.5,1,2020,7,7,0,7,7,0,4,10,1418.2218996425497,1413.0159811785431,70.20591846400657,NA,NA,NA
2020_02_NO_LV,2020,2,-4,47.5,1,2020,8,8,0,8,8,0,4,11,1509.9206713800465,1620.6415830689677,-45.720911688921205,NA,NA,NA
2020_03_MIA_JAX,2020,3,3,49,1,2020,4,4,0,4,4,0,-3,-3,1438.7152069668377,1425.6977049784357,78.01750198840205,NA,NA,NA
2020_03_CAR_LAC,2020,3,6,43.5,1,2020,7,7,0,7,7,0,-3,-14,1491.7065566444935,1414.8278346191366,141.87872202535686,NA,NA,NA
2020_03_CHI_ATL,2020,3,2.5,46,1,2020,7,7,0,7,7,0,-1,4,1469.3627741863063,1552.804398861529,-18.441624675222783,NA,NA,NA
2020_03_CIN_PHI,2020,3,5.5,46.5,1,2020,7,7,0,10,10,0,-18,-5,1502.971607947013,1363.2910872624295,204.68052068458337,NA,NA,NA
2020_03_DAL_SEA,2020,3,5.5,58,1,2020,7,7,0,7,7,0,5,1,1582.7577204267818,1522.5015916116133,125.2561288151685,NA,NA,NA
2020_03_DET_ARI,2020,3,4.5,55.5,1,2020,7,7,0,7,7,0,15,-21,1426.2282717908015,1394.4146093543866,96.81366243641492,NA,NA,NA
2020_03_GB_NO,2020,3,3.5,52,1,2020,6,6,0,7,7,0,-10,21,1609.3331734669755,1575.7444902678903,98.58868319908515,NA,NA,NA
2020_03_HOU_PIT,2020,3,4,46.5,1,2020,7,7,0,7,7,0,5,-17,1533.5974841881314,1545.80729318127,52.79019100686128,NA,NA,NA
2020_03_LA_BUF,2020,3,1.5,46.5,1,2020,7,7,0,7,7,0,3,18,1514.360534564903,1583.5104949274519,-4.149960362548882,NA,NA,NA
2020_03_LV_NE,2020,3,7,47,1,2020,7,7,0,6,6,0,-5,10,1588.7631237734947,1521.2290809820388,132.53404279145593,NA,NA,NA
2020_03_NYJ_IND,2020,3,12.5,44,1,2020,7,7,0,7,7,0,17,-18,1505.9161955125,1428.2780933036654,142.63810220883465,NA,NA,NA
2020_03_SF_NYG,2020,3,-3,44,1,2020,7,7,0,7,7,0,-4,18,1386.377723483201,1545.510232806859,-94.13250932365804,NA,NA,NA
2020_03_TB_DEN,2020,3,-6,42.5,1,2020,7,7,0,7,7,0,-5,14,1455.9552284547112,1453.732921810994,67.22230664371727,NA,NA,NA
2020_03_TEN_MIN,2020,3,-3,49.5,1,2020,7,7,0,7,7,0,-17,3,1526.223621998881,1568.7048190280202,22.51880297086086,NA,NA,NA
2020_03_WAS_CLE,2020,3,7.5,45,1,2020,10,10,0,7,7,0,5,-15,1458.835420970462,1405.0096090302914,118.82581194017075,NA,NA,NA
2020_03_KC_BAL,2020,3,3.5,55,1,2020,8,8,0,8,8,0,17,3,1623.878290027102,1642.5099940966527,46.36829593044922,NA,NA,NA
2020_04_DEN_NYJ,2020,4,1,41,1,2020,4,4,0,4,4,0,-29,-18,1422.1674505632143,1444.0442020836617,43.12324847955256,NA,NA,NA
2020_04_ARI_CAR,2020,4,-3,52.5,1,2020,7,7,0,7,7,0,5,-3,1428.6986256944294,1413.5117005059433,80.18692518848616,NA,NA,NA
2020_04_BAL_WAS,2020,4,-14.5,45,1,2020,7,7,0,6,6,0,-14,-14,1398.3022993621303,1612.5515706825727,-149.2492713204424,NA,NA,NA
2020_04_BUF_LV,2020,4,-3,53,1,2020,7,7,0,7,7,0,-16,3,1514.8688597797009,1524.479974345554,55.388885434146914,NA,NA,NA
2020_04_CLE_DAL,2020,4,3.5,56.5,1,2020,7,7,0,7,7,0,-7,14,1515.958277257596,1465.5427306386232,115.41554661897271,NA,NA,NA
2020_04_IND_CHI,2020,4,-3.5,43.5,1,2020,7,7,0,7,7,0,4,29,1562.2741041610302,1512.0268382529512,115.24726590807904,NA,NA,NA
2020_04_JAX_CIN,2020,4,1,50,1,2020,7,7,0,10,10,0,0,-18,1378.5836961772702,1426.5066793426633,17.077016834606866,NA,NA,NA
2020_04_LAC_TB,2020,4,7.5,42.5,1,2020,7,7,0,7,7,0,18,-5,1465.6439481820435,1477.8357655692007,52.80818261284276,NA,NA,NA
2020_04_MIN_HOU,2020,4,3.5,52.5,1,2020,7,7,0,7,7,0,-7,-1,1537.3151312750017,1515.5763848202635,86.73874645473825,NA,NA,NA
2020_04_NO_DET,2020,4,-3,51.5,1,2020,7,7,0,7,7,0,3,-7,1407.1311806392448,1596.5693492304943,-124.43816859124945,NA,NA,NA
2020_04_NYG_LA,2020,4,13.5,49.5,1,2020,7,7,0,7,7,0,-3,-27,1573.391055146801,1379.0226711952116,259.3683839515893,NA,NA,NA
2020_04_PHI_SF,2020,4,8.5,45.5,1,2020,7,7,0,7,7,0,27,0,1552.8652850948483,1487.6789990321722,130.18628606267612,NA,NA,NA
2020_04_SEA_MIA,2020,4,-4.5,55,1,2020,10,10,0,7,7,0,18,7,1437.90623260261,1589.3010347807992,-86.39480217818914,NA,NA,NA
2020_04_ATL_GB,2020,4,5,56.5,1,2020,8,8,0,8,8,0,7,-4,1588.5083145043716,1459.8930688868052,193.61524561756642,NA,NA,NA
2020_04_NE_KC,2020,4,7,52.5,1,2020,7,7,0,8,8,0,14,16,1653.836713441182,1595.1233449758327,123.71336846534928,NA,NA,NA
2020_05_TB_CHI,2020,5,-3.5,44,1,2020,4,4,0,4,4,0,-8,7,1549.0735549581232,1474.1356040257026,139.93795093242056,NA,NA,NA
2020_05_ARI_NYJ,2020,5,-7,48.5,1,2020,10,10,0,7,7,0,-9,-10,1410.932598346985,1405.7795409647126,70.15305738227244,NA,NA,NA
2020_05_CAR_ATL,2020,5,2.5,53.5,1,2020,6,6,0,7,7,0,-14,10,1454.9525557370866,1436.43078523566,83.52177050142654,NA,NA,NA
2020_05_CIN_BAL,2020,5,12.5,49,1,2020,7,7,0,7,7,0,14,8,1618.5019189055383,1388.0925755548506,295.4093433506878,NA,NA,NA
2020_05_IND_CLE,2020,5,1,48.5,1,2020,7,7,0,7,7,0,11,8,1478.7476265300768,1525.2273874558582,18.52023907421858,NA,NA,NA
2020_05_JAX_HOU,2020,5,6.5,55,1,2020,7,7,0,7,7,0,-8,-8,1524.8691956788223,1416.997799965083,172.87139571373928,NA,NA,NA
2020_05_LA_WAS,2020,5,-7,45,1,2020,7,7,0,7,7,0,-14,8,1392.3519511391646,1577.0603594239717,-119.70840828480709,NA,NA,NA
2020_05_LV_KC,2020,5,11,54.5,1,2020,6,6,0,7,7,0,16,-7,1660.419186139516,1503.2880095068629,222.13117663265302,NA,NA,NA
2020_05_MIA_SF,2020,5,8.5,50.5,1,2020,7,7,0,7,7,0,-5,-8,1539.2842716295474,1430.342858683916,173.94141294563155,NA,NA,NA
2020_05_MIN_SEA,2020,5,6.5,54,1,2020,7,7,0,7,7,0,8,8,1596.8644086994934,1528.0223204164429,133.84208828305054,NA,NA,NA
2020_05_NYG_DAL,2020,5,7.5,52,1,2020,7,7,0,7,7,0,-11,-8,1502.7533813661423,1375.3533669180408,192.4000144481015,NA,NA,NA
2020_05_PHI_PIT,2020,5,7.5,44,1,2020,14,14,0,7,7,0,7,5,1542.0896460943998,1501.260012497473,105.82963359692667,NA,NA,NA
2020_05_LAC_NO,2020,5,7,49.5,1,2020,8,8,0,8,8,0,6,-7,1603.1334101661355,1469.3441097255416,198.78930044059393,NA,NA,NA
2020_05_BUF_TEN,2020,5,-3,52,1,2020,16,14,0,9,9,0,1,7,1579.3520562066378,1536.060824618392,108.29123158824586,NA,NA,NA
2020_06_ATL_MIN,2020,6,3.5,53,1,2020,7,7,0,7,7,0,-1,-7,1521.694715261627,1442.5938678414475,144.10084742017943,NA,NA,NA
2020_06_BAL_PHI,2020,6,-10.5,46.5,1,2020,7,7,0,7,7,0,-9,24,1494.2151981040674,1621.589884754004,-62.37468664993662,NA,NA,NA
2020_06_CHI_CAR,2020,6,2,45,1,2020,7,7,0,10,10,0,7,1,1448.7894731312992,1555.2503566768924,-41.460883545593106,NA,NA,NA
2020_06_CIN_IND,2020,6,7.5,46,1,2020,7,7,0,7,7,0,-9,-24,1515.7599384705288,1385.0046097063848,195.755328764144,NA,NA,NA
2020_06_CLE_PIT,2020,6,3,50,1,2020,7,7,0,7,7,0,9,9,1549.1344604878054,1488.2150755154062,125.91938497239926,NA,NA,NA
2020_06_DEN_NE,2020,6,7,43.5,1,2020,13,13,0,17,14,0,-16,9,1588.5408722774987,1455.279054299891,198.26181797760773,NA,NA,NA
2020_06_DET_JAX,2020,6,-3,52.5,1,2020,7,7,0,14,14,0,-16,-6,1411.5997911209042,1400.5671197036036,76.03267141730066,NA,NA,NA
2020_06_GB_TB,2020,6,-3,55,1,2020,10,10,0,13,13,0,-1,14,1467.9588023069334,1593.44882765409,-60.49002534715669,NA,NA,NA
2020_06_HOU_TEN,2020,6,4,52,1,2020,5,5,0,7,7,0,26,16,1586.3323437574995,1530.267204523001,121.06513923449847,NA,NA,NA
2020_06_LA_SF,2020,6,-2,51,1,2020,7,7,0,7,7,0,-26,20,1524.658039744261,1583.74503906758,5.913000676681122,NA,NA,NA
2020_06_NYJ_MIA,2020,6,9.5,46,1,2020,7,7,0,7,7,0,26,-20,1444.9690905692023,1398.9404315323898,111.02865903681254,NA,NA,NA
2020_06_WAS_NYG,2020,6,2,42.5,1,2020,7,7,0,7,7,0,-3,-20,1370.3867841725305,1385.6672714955564,49.71951267697409,NA,NA,NA
2020_06_ARI_DAL,2020,6,1,55.5,1,2020,8,8,0,8,8,0,3,20,1507.7199641116526,1417.771707779308,154.94825633234473,NA,NA,NA
2020_06_KC_BUF,2020,6,-5.5,55,1,2020,6,6,0,8,8,0,-26,-8,1529.0805370675303,1644.7746526259275,-50.69411555839724,NA,NA,NA
2020_07_NYG_PHI,2020,7,5,44.5,1,2020,4,4,0,4,4,0,-2,1,1485.9914436355843,1378.9654308933254,172.0260127422589,NA,NA,NA
2020_07_BUF_NYJ,2020,7,-9.5,47,1,2020,7,7,0,6,6,0,-24,-9,1392.031577494283,1520.5293639410017,-63.49778644671869,NA,NA,NA
2020_07_CAR_NO,2020,7,7,49.5,1,2020,13,13,0,7,7,0,3,-7,1607.9639601826775,1439.9771807389243,232.98677944375322,NA,NA,NA
2020_07_CLE_CIN,2020,7,-4.5,50,1,2020,7,7,0,7,7,0,-4,-31,1380.1097824104656,1481.6885590953004,-36.57877668483479,NA,NA,NA
2020_07_DAL_WAS,2020,7,-1,44.5,1,2020,7,7,0,6,6,0,-1,-28,1377.0886247747615,1493.5340997780295,-51.44547500326803,NA,NA,NA
2020_07_DET_ATL,2020,7,1,54,1,2020,7,7,0,7,7,0,17,18,1456.518898977661,1412.7212377285152,108.79766124914568,NA,NA,NA
2020_07_GB_HOU,2020,7,-2.5,55.5,1,2020,7,7,0,7,7,0,-6,-28,1523.6172375128033,1581.7251657319503,6.89207178085303,NA,NA,NA
2020_07_JAX_LAC,2020,7,8,48,1,2020,13,13,0,7,7,0,-3,-18,1464.5135597089995,1399.4456730959926,130.06788661300698,NA,NA,NA
2020_07_KC_DEN,2020,7,-7,46,1,2020,7,7,0,6,6,0,6,9,1470.4373705505632,1653.325825752456,-117.88845520189284,NA,NA,NA
2020_07_PIT_TEN,2020,7,1,51,1,2020,7,7,0,7,7,0,6,31,1592.9823107676973,1555.6609769079112,102.32133385978614,NA,NA,NA
2020_07_SEA_ARI,2020,7,-3.5,55.5,1,2020,6,6,0,14,14,0,28,1,1431.957572112931,1603.1920138543094,-106.2344417413783,NA,NA,NA
2020_07_SF_NE,2020,7,3,44,1,2020,7,7,0,7,7,0,-6,8,1573.3825560268265,1534.487866333787,103.89468969303948,NA,NA,NA
2020_07_TB_LV,2020,7,-3.5,51.5,1,2020,14,14,0,7,7,0,8,28,1518.9325430204512,1479.6824642290733,104.25007879137797,NA,NA,NA
2020_07_CHI_LA,2020,7,6.5,44,1,2020,8,8,0,8,8,0,-8,7,1573.915212478054,1564.0626490692673,74.85256340878664,NA,NA,NA
2020_08_ATL_CAR,2020,8,1.5,52,1,2020,4,4,0,4,4,0,-3,-1,1435.830858296433,1443.4859453049855,57.34491299144747,NA,NA,NA
2020_08_DAL_PHI,2020,8,10,43,1,2020,10,10,0,7,7,0,1,-22,1491.408652893636,1482.064107654207,74.34454523942895,NA,NA,NA
2020_08_IND_DET,2020,8,-3.5,49,1,2020,7,7,0,14,14,0,1,4,1425.7541914011906,1520.654765766448,-29.9005743652574,NA,NA,NA
2020_08_LAC_DEN,2020,8,-3,44.5,1,2020,7,7,0,7,7,0,-27,10,1463.7059853016199,1470.935517410372,57.77046789124779,NA,NA,NA
2020_08_LA_MIA,2020,8,-3.5,46.5,1,2020,14,14,0,6,6,0,24,14,1451.877944607309,1581.7935081738608,-64.91556356655178,NA,NA,NA
2020_08_LV_CLE,2020,8,1,48,1,2020,7,7,0,7,7,0,3,-25,1490.6396100457118,1506.0189058303597,49.620704215352134,NA,NA,NA
2020_08_MIN_GB,2020,8,5.5,47,1,2020,7,7,0,14,14,0,15,-17,1591.9235094879493,1507.7696841254135,149.15382536253583,NA,NA,NA
2020_08_NE_BUF,2020,8,4,41,1,2020,7,7,0,7,7,0,8,-27,1528.7218309547084,1560.4782821826882,33.243548772020176,NA,NA,NA
2020_08_NO_CHI,2020,8,-5.5,41,1,2020,6,6,0,7,7,0,-14,3,1556.1843533734605,1612.1102826251688,9.07407074829166,NA,NA,NA
2020_08_NYJ_KC,2020,8,20,49,1,2020,7,7,0,7,7,0,27,-8,1660.0572110013993,1383.8391104805764,341.2181005208229,NA,NA,NA
2020_08_PIT_BAL,2020,8,4,44,1,2020,14,14,0,7,7,0,2,3,1629.8136392224872,1568.52373129564,126.28990792684726,NA,NA,NA
2020_08_SF_SEA,2020,8,1,54.5,1,2020,7,7,0,7,7,0,-3,27,1590.226198121231,1547.3921401779253,107.83405794330565,NA,NA,NA
2020_08_TEN_CIN,2020,8,-7.5,49.5,1,2020,7,7,0,7,7,0,-3,-3,1371.1587314600542,1580.1195563799686,-143.96082491991433,NA,NA,NA
2020_08_TB_NYG,2020,8,-13,47,1,2020,11,11,0,8,8,0,-1,25,1373.5482216352739,1492.5961014191648,-54.04787978389095,NA,NA,NA
2020_09_GB_SF,2020,9,-6,48.5,1,2020,4,4,0,4,4,0,-10,-6,1540.3998892457776,1577.8761545971872,27.523734648590334,NA,NA,NA
2020_09_BAL_IND,2020,9,1,48,1,2020,7,7,0,7,7,0,20,-4,1529.7962764651083,1616.3307812930736,-21.534504827965293,NA,NA,NA
2020_09_CAR_KC,2020,9,10,51.5,1,2020,7,7,0,10,10,0,26,-8,1662.517455572025,1424.1951653757349,303.32229019629017,NA,NA,NA
2020_09_CHI_TEN,2020,9,6.5,46.5,1,2020,7,7,0,7,7,0,-11,-3,1566.197935071516,1545.9232399898174,85.27469508169861,NA,NA,NA
2020_09_DEN_ATL,2020,9,4.5,50,1,2020,10,10,0,7,7,0,8,1,1455.1216382256837,1472.0583740264242,48.06326419925949,NA,NA,NA
2020_09_DET_MIN,2020,9,3,51.5,1,2020,7,7,0,7,7,0,6,-20,1521.8170390161756,1416.6126807025303,170.20435831364534,NA,NA,NA
2020_09_HOU_JAX,2020,9,-7,49,1,2020,14,14,0,14,14,0,-10,-15,1393.02371539462,1513.4188937568042,-55.3951783621842,NA,NA,NA
2020_09_LV_LAC,2020,9,-1,52.5,1,2020,7,7,0,7,7,0,-1,10,1462.5831286855678,1517.437472515346,10.145656170221855,NA,NA,NA
2020_09_MIA_ARI,2020,9,6,49,1,2020,14,14,0,7,7,0,3,11,1444.9233878460095,1463.7249219531082,46.19846589290137,NA,NA,NA
2020_09_NO_TB,2020,9,3,51,1,2020,6,6,0,7,7,0,2,3,1501.0529066016493,1622.3713960088119,-56.31848940716259,NA,NA,NA
2020_09_NYG_WAS,2020,9,3,43,1,2020,14,14,0,6,6,0,22,-2,1388.558616898584,1365.0914164527894,88.46720044579456,NA,NA,NA
2020_09_PIT_DAL,2020,9,-14,44,1,2020,7,7,0,7,7,0,-14,4,1474.1718439221313,1582.0065892250534,-42.8347453029221,NA,NA,NA
2020_09_SEA_BUF,2020,9,-3,55,1,2020,7,7,0,7,7,0,3,10,1537.767914020359,1597.2184490533787,5.549464966980395,NA,NA,NA
2020_09_NE_NYJ,2020,9,-9.5,41.5,1,2020,8,8,0,8,8,0,-26,-3,1381.3788659099507,1551.4321991170375,-105.05333320708678,NA,NA,NA
2020_10_IND_TEN,2020,10,-1,49,1,2020,4,4,0,4,4,0,7,-14,1573.7916579064922,1520.4152968478406,118.37636105865158,NA,NA,NA
2020_10_BAL_NE,2020,10,-7,44,1,2020,6,6,0,7,7,0,3,14,1558.4974193673218,1625.7117609103414,-2.2143415430196,NA,NA,NA
2020_10_BUF_ARI,2020,10,3,55.5,1,2020,7,7,0,7,7,0,-3,10,1433.6014708743587,1547.6082011610567,-49.00673028669803,NA,NA,NA
2020_10_CIN_PIT,2020,10,6.5,45.5,1,2020,7,7,0,14,14,0,5,11,1590.77991501328,1385.0803527685068,270.69956224477323,NA,NA,NA
2020_10_DEN_LV,2020,10,3.5,50.5,1,2020,7,7,0,7,7,0,5,-7,1527.7294049983761,1463.4329883919274,129.2964166064487,NA,NA,NA
2020_10_HOU_CLE,2020,10,4.5,46,1,2020,14,14,0,7,7,0,-10,2,1479.2210433607256,1521.8378668859164,22.38317647480926,NA,NA,NA
2020_10_JAX_GB,2020,10,13.5,47,1,2020,10,10,0,7,7,0,17,-2,1588.6666982990712,1384.6047422655079,269.0619560335633,NA,NA,NA
2020_10_LAC_MIA,2020,10,1,48.5,1,2020,7,7,0,7,7,0,3,-5,1475.046838924759,1452.2911962025375,87.75564272222141,NA,NA,NA
2020_10_PHI_NYG,2020,10,-4.5,45,1,2020,7,7,0,14,14,0,3,14,1377.5840674455253,1499.3009166257116,-56.71684918018627,NA,NA,NA
2020_10_SEA_LA,2020,10,3,55,1,2020,14,14,0,7,7,0,-11,-10,1569.9465308280617,1587.378161912681,47.56836891538069,NA,NA,NA
2020_10_SF_NO,2020,10,9.5,49.5,1,2020,7,7,0,10,10,0,35,-17,1630.7644693344268,1529.6093455438936,166.15512379053325,NA,NA,NA
2020_10_TB_CAR,2020,10,-6,49.5,1,2020,7,7,0,7,7,0,-2,-35,1421.2242773945384,1492.6598332760343,-6.4355558814959295,NA,NA,NA
2020_10_WAS_DET,2020,10,2.5,46,1,2020,7,7,0,7,7,0,-14,-3,1411.1539522661037,1376.065965905848,100.08798636025563,NA,NA,NA
2020_10_MIN_CHI,2020,10,-3.5,44,1,2020,8,8,0,8,8,0,-7,14,1538.3295171548411,1527.2757674526022,76.05374970223897,NA,NA,NA
2020_11_ARI_SEA,2020,11,3,56.5,1,2020,4,4,0,4,4,0,-7,2,1578.738798473407,1445.0027172562343,198.7360812171728,NA,NA,NA
2020_11_ATL_NO,2020,11,3.5,49.5,1,2020,7,7,0,14,14,0,14,7,1636.3161965887316,1463.7470238601804,237.56917272855117,NA,NA,NA
2020_11_CIN_WAS,2020,11,2,48,1,2020,7,7,0,7,7,0,-3,-26,1368.869599458764,1381.6024577288329,52.267141729931154,NA,NA,NA
2020_11_DAL_MIN,2020,11,7,50,1,2020,6,6,0,14,14,0,6,-5,1539.4304640003634,1465.3985181339044,139.03194586645895,NA,NA,NA
2020_11_DET_CAR,2020,11,-3,47,1,2020,7,7,0,7,7,0,-23,3,1411.409486401122,1418.3503187131878,58.05916768793418,NA,NA,NA
2020_11_GB_IND,2020,11,1.5,52,1,2020,10,10,0,7,7,0,17,4,1533.696448557096,1592.1717609176312,6.524687639464673,NA,NA,NA
